"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 02 14:44:27 GMT 2024","Tue Jan 02 14:44:37 GMT 2024","10141","chromium","e2e_test.spec.ts","","","","e2e flow",""
"passed","Tue Jan 02 14:44:27 GMT 2024","Tue Jan 02 14:44:33 GMT 2024","6084","chromium","api_signUp.spec.ts","API Sign Up","","","Create User From API",""
"passed","Tue Jan 02 14:44:27 GMT 2024","Tue Jan 02 14:44:39 GMT 2024","12308","chromium","api_signUp.spec.ts","API Sign Up","","","Login user from API",""
